year,coal_peat__available_final_energy_consumption,coal_peat__commercialpublic_services,coal_peat__exports,coal_peat__imports,coal_peat__indigenous_production,coal_peat__industry,coal_peat__own_use_and_distribution_losses,coal_peat__primary_energy_requirement_excl_nonenergy,coal_peat__primary_energy_supply_incl_nonenergy,coal_peat__residential,coal_peat__total_final_energy_consumption,coal_peat__transformation_input,coal_peat__transformation_output,electricity__agricultural,electricity__available_final_energy_consumption,electricity__commercialpublic_services,electricity__exports,electricity__imports,electricity__industry,electricity__own_use_and_distribution_losses,electricity__primary_energy_requirement_excl_nonenergy,electricity__primary_energy_supply_incl_nonenergy,electricity__residential,electricity__total_final_energy_consumption,electricity__transformation_input,electricity__transformation_output,electricity__transport,natural_gas__available_final_energy_consumption,natural_gas__commercialpublic_services,natural_gas__imports,natural_gas__indigenous_production,natural_gas__industry,natural_gas__own_use_and_distribution_losses,natural_gas__primary_energy_requirement_excl_nonenergy,natural_gas__primary_energy_supply_incl_nonenergy,natural_gas__residential,natural_gas__total_final_energy_consumption,natural_gas__transformation_input,natural_gas__transport,oil_petroleum__agricultural,oil_petroleum__available_final_energy_consumption,oil_petroleum__commercialpublic_services,oil_petroleum__exports,oil_petroleum__imports,oil_petroleum__industry,oil_petroleum__own_use_and_distribution_losses,oil_petroleum__primary_energy_requirement_excl_nonenergy,oil_petroleum__primary_energy_supply_incl_nonenergy,oil_petroleum__residential,oil_petroleum__total_final_energy_consumption,oil_petroleum__transformation_input,oil_petroleum__transformation_output,oil_petroleum__transport,other_fossil__available_final_energy_consumption,other_fossil__indigenous_production,other_fossil__industry,other_fossil__primary_energy_requirement_excl_nonenergy,other_fossil__primary_energy_supply_incl_nonenergy,other_fossil__total_final_energy_consumption,other_fossil__transformation_input,other_renewables__available_final_energy_consumption,other_renewables__commercialpublic_services,other_renewables__indigenous_production,other_renewables__primary_energy_requirement_excl_nonenergy,other_renewables__primary_energy_supply_incl_nonenergy,other_renewables__residential,other_renewables__total_final_energy_consumption,renewables_bio__available_final_energy_consumption,renewables_bio__commercialpublic_services,renewables_bio__exports,renewables_bio__imports,renewables_bio__indigenous_production,renewables_bio__industry,renewables_bio__primary_energy_requirement_excl_nonenergy,renewables_bio__primary_energy_supply_incl_nonenergy,renewables_bio__residential,renewables_bio__total_final_energy_consumption,renewables_bio__transformation_input,renewables_bio__transport,renewables_hydro__indigenous_production,renewables_hydro__primary_energy_requirement_excl_nonenergy,renewables_hydro__primary_energy_supply_incl_nonenergy,renewables_solar__available_final_energy_consumption,renewables_solar__commercialpublic_services,renewables_solar__indigenous_production,renewables_solar__primary_energy_requirement_excl_nonenergy,renewables_solar__primary_energy_supply_incl_nonenergy,renewables_solar__residential,renewables_solar__total_final_energy_consumption,renewables_wind__indigenous_production,renewables_wind__primary_energy_requirement_excl_nonenergy,renewables_wind__primary_energy_supply_incl_nonenergy,total__agricultural,total__available_final_energy_consumption,total__commercialpublic_services,total__exports,total__imports,total__indigenous_production,total__industry,total__own_use_and_distribution_losses,total__primary_energy_requirement_excl_nonenergy,total__primary_energy_supply_incl_nonenergy,total__residential,total__total_final_energy_consumption,total__transformation_input,total__transformation_output,total__transport
2014.0,1069.592618238441,0.5599157894736841,23.852524705184,2462.0729461361607,1964.424549709044,215.34517304006002,26.068586542850504,4051.1047704956122,4051.1047704956122,872.4669970090096,1088.3720858385432,3173.4671443651237,183.550848,47.988,2128.9924959205173,845.1171227883931,60.54036220000001,245.3592642,574.9433266022301,241.0476524830344,184.818902,184.818902,662.5267477979999,2134.044894779484,58.22687155599999,1740.291076166283,3.469697590861318,1624.675927683594,313.70752610517,3590.214279152266,131.5976297400809,763.6222085863077,75.76477583850823,3731.3032087818,3731.3032087818,535.6752783817597,1615.8521505170029,2030.8625052596972,2.8471374437654906,314.81418109922555,12651.065730322944,440.1228620706833,2826.016643749481,15780.052716773629,722.9666402953299,126.18138058516469,12477.498751122355,12845.25918960641,1994.8461860437794,12317.712905128912,5772.3473361832985,5742.891641332863,8797.201556891023,41.57284853684302,66.09094508552302,41.57284853684303,66.09094508552302,66.09094508552302,41.57284853684303,24.51809654868,22.84683569297641,8.490007299928186,22.84683569297641,22.84683569297641,22.84683569297641,14.356828393048222,22.84683569297641,339.6399318578271,32.4014370972285,0.0015653339999999,132.64441966809602,337.19220561722017,171.8197290185389,467.2862751113362,467.2862751113362,26.169915860804466,346.57180580377184,127.64634325350909,116.18072382719998,60.94423242525998,60.94423242525998,60.94423242525998,10.743510841503214,0.1661430807347097,10.911064147512146,10.911064147512146,10.911064147512146,10.577367760768505,10.743510841503214,442.045256062,442.045256062,442.045256062,205.3950905496128,11045.729002730062,1420.223625301533,1488.579629920672,13109.312190550709,2053.8404436250944,2021.114019411615,392.9374118855502,13250.54848011539,13451.356977273528,2682.9627297207758,10874.67454165531,6714.161056892098,4703.512320832715,4521.098337307339
2013.0,1144.8457038082404,0.9458577443609022,37.603672196736,2957.9331309773356,2653.047025672354,165.48342882616,32.645596783450046,4095.4332852746925,4095.4332852746925,971.9238154955784,1138.3531020660994,3177.99536324791,212.21029,47.988,2111.536546069656,862.2530022931234,32.9355146,225.7640782,540.700586802769,242.66164617378868,192.8285636,192.8285636,683.505898,2138.099134640251,67.80311466,1786.985582284835,3.6516475443591583,1628.5871598565218,331.9976438183383,3717.36832186616,163.54324326958923,686.555162783446,76.71469942816789,3862.5600435215815,3862.5600435215815,606.21500544,1628.2146843051762,2157.258184236892,3.446872263392018,351.3494227212376,12877.225952366196,483.38512096121696,2789.8431988035304,16373.744276903739,770.9339023448148,138.39510865828086,12559.86538223205,13103.137118457946,2271.978528984782,12404.980789730193,5916.740441399729,5880.913288609882,8477.206421321202,38.52092100131968,61.37804996593377,38.52092100131968,61.37804996593377,61.37804996593377,38.52092100131968,22.85712896461409,20.36741326701505,7.491674472190398,20.36741326701505,20.36741326701505,20.36741326701505,12.875738794824647,20.36741326701505,296.28916960268384,29.457891275175434,0.0050090687999999,114.352782737616,302.65320900686595,140.76783268712978,415.2633112052414,415.2633112052414,28.246857364981476,300.71712651333473,118.9741416025575,102.24454518604801,51.556772735282,51.556772735282,51.556772735282,10.100682038320729,0.1661430807347097,10.160825041648728,10.160825041648728,10.160825041648728,9.93453895758602,10.100682038320729,390.5702452799999,390.5702452799999,390.5702452799999,223.6627113606188,11132.489218900952,1473.5318442923513,1450.118413515257,13742.829840068856,2326.7532714025115,1874.753168860152,404.896698322822,13332.334558370074,13620.02192546124,2962.7292107975723,10907.686907663565,6914.260471787883,4833.547371589776,4347.9462756544
2012.0,1111.419962183141,1.089836090225564,36.361476235312,2678.391978501278,641.6052353893145,195.51612179232004,28.93474578542606,4549.97153548319,4549.97153548319,911.4476380232205,1108.0535959057663,3618.14445490065,174.13266800000002,47.988,2091.4967201892214,857.5482312703991,31.83121139,67.39004427599998,527.6050845631698,247.57848292522328,35.55883288599998,35.55883288599998,698.360162,2135.4118061784466,49.016600936,1938.5743144093344,3.910328344878222,1635.7461995902304,345.7852997434136,3846.450676907572,180.7117685407595,670.64441249991,73.35756486124687,4040.9392971238017,4040.9392971238017,600.494045184,1621.061800164369,2331.8355326723245,4.138042737045477,405.15949036685134,12574.222470012943,399.0701922667125,3574.5141907482816,16494.661314101373,687.7469122606243,166.8580000656865,12466.560464879949,12973.662809032747,2471.6606073150465,12175.790527189683,6397.0931594973235,6200.899830656629,8167.10423044177,27.357344185885992,45.71297609702391,27.35734418588599,45.71297609702391,45.71297609702391,27.35734418588599,18.355631911137912,18.752484214851908,6.84142759599833,18.752484214851908,18.752484214851908,18.752484214851908,11.911056618853578,18.752484214851908,267.98503661427856,23.025037698624345,0.0028858024799999,79.62186910297886,302.7488725513405,134.99887910888611,380.25063890960126,380.25063890960126,27.572654592128035,270.4635386085345,112.26560229532271,84.866967208896,69.00198858197761,69.00198858197761,69.00198858197761,9.368411508092407,0.1661430807347097,9.423951385225207,9.423951385225207,9.423951385225207,9.202268427357698,9.368411508092407,344.901128296,344.901128296,344.901128296,250.56774518342567,10908.90022887229,1433.4461535676392,1840.485997520277,13598.576119895564,1292.0557873618357,1802.237237384324,418.8324207120264,13452.807297676049,13721.731286224138,3039.0943094914724,10724.337446407904,7519.092175013772,5126.090563737649,4176.467453511705
2011.0,1113.8783948726377,2.507622857142857,33.79352516118399,2816.99241157098,1548.2867785306123,219.24637576296,24.810386162868863,3895.7816347834664,3895.7816347834664,918.2437716379736,1139.9977702580768,2965.269643748552,170.05884,47.988,2116.6282208830858,861.7797775202847,20.771312024,62.91948924799998,513.1860663023527,243.1196357344675,42.14817722399998,42.14817722399998,712.3576760306854,2139.231406644026,18.50670808,1898.5776283555888,3.9198867907031207,1516.122094328555,307.3526692607054,3962.502878409342,197.3931893679521,622.883266378546,79.44019101679231,4146.983481862896,4146.983481862896,569.27431704,1503.142234984179,2551.4211965175487,3.6319823049273903,425.1904713743978,13775.322289408688,418.1267852191553,3283.6917649854045,17661.615537182675,744.7160800091187,156.17696607796344,13571.618027888455,14132.096997488454,2824.6057368718393,13094.692173063428,6172.779989972014,6009.605740859749,8641.358803508185,14.180185863013453,14.180185863013453,14.180185863013453,14.180185863013453,14.180185863013453,14.180185863013453,0.0,17.256942656974093,6.239251776000001,17.256942656974093,17.256942656974093,17.256942656974093,11.017690880974094,17.256942656974093,284.31304319518233,19.980654766841017,0.5923195199999999,83.82057293579345,274.322240108835,142.17048677978948,362.8795117075208,362.8795117075208,22.28249869589799,282.2271638263155,78.56646851233853,97.79352358378702,60.77508411680398,60.77508411680398,60.77508411680398,8.66194235845533,0.1644896416848537,8.70855292741533,8.70855292741533,8.70855292741533,8.497452716770477,8.661942358455331,376.7070644322,376.7070644322,376.7070644322,260.5832356871989,11417.606999425929,1405.834047003665,1683.0146536172945,14367.299519969964,1723.4866487385004,1774.4012332097411,413.053502871676,13763.338832126785,14059.422544926783,3194.8543896192346,11082.044847993717,7217.51918997017,4988.409918785464,4426.02479443351
2010.0,1283.6413142336105,1.9757028571428572,34.5881981750976,1930.4134724432195,2022.9225117726933,249.12794440840003,31.149214232022704,3995.68975196208,3995.68975196208,1013.6995228289903,1264.803170094533,2938.918955138046,210.81484,47.988,2176.7140074186946,846.5215621719253,24.902281002,65.35031812000001,550.9808124339339,258.8543885218408,40.44803711800001,40.44803711800001,734.953322196343,2184.361997928202,43.25969162,2144.74455691061,3.918301126,1579.2120939811034,337.69492937330887,4487.033384266756,237.24687660800527,540.0310443431207,87.25967445803929,4711.9128231128725,4711.9128231128725,709.7286300719999,1589.5572544957502,3045.44105467373,2.102650707320626,443.783095201959,14826.086240172312,455.14999231666513,2484.7202520002434,17879.746952103902,1085.5438536418171,185.26321964088308,14588.696128366162,15215.792892566162,3282.299726842319,14317.36553215646,6216.288870231183,6046.062391570713,9001.459368776525,8.5507786244736,8.5507786244736,8.5507786244736,8.5507786244736,8.5507786244736,8.5507786244736,0.0,15.701009855897397,5.38320312170751,15.701009855897397,15.701009855897397,15.701009855897397,10.317806734189883,15.701009855897391,287.1710505634372,15.835833607498436,0.1590407999999999,81.67050426099888,280.56479440580404,152.45870627493937,361.55523389404135,361.55523389404135,26.73269480500854,287.62100791419834,74.38418333060413,92.593773226752,51.533877868171984,51.533877868171984,51.533877868171984,7.498398861352009,0.1533193812143769,7.539336655105609,7.539336655105609,7.539336655105609,7.345079480137632,7.498398861352009,242.06067787,242.06067787,242.06067787,269.8795476009795,12144.04847500792,1434.1516952425586,1287.1891393896708,14555.945369921315,1854.6586077738043,1919.3572407015763,454.320279916333,14731.494715162684,15059.380455762685,3637.077158123334,11884.37479880537,7740.688842308949,5273.183172695966,4599.344409448335
2009.0,1315.0207812877552,1.2858066165413535,22.5185987030656,2594.180957760735,1156.9253870756975,227.22892415152003,41.075722067082495,4013.526051417991,4013.526051417991,1076.1495639311945,1304.6642946992556,2911.05882494477,215.646198,47.988,2153.557029130673,873.848575122908,15.089861,80.772639554,548.9132333195755,283.9404762021365,65.682778554,65.682778554,698.5928614794349,2173.196491429918,63.82591866999999,2103.906325530861,3.853821508,1454.4361973477069,304.2070556722414,4037.417919970359,255.0523482111892,531.127957717246,82.04631221119676,4295.274844708272,4295.274844708272,624.7066740024,1461.332238212936,2758.7923351493687,1.290550821049011,469.18964407465165,15217.308905350286,433.91252341708173,1914.337990053402,17798.834721467254,1109.2490932741473,232.29630015086784,15478.438581645198,15966.073673645198,3149.049769089188,14788.024208203513,6199.201478512481,5725.04375048812,9564.11948140528,12.909895763940002,12.909895763940002,12.909895763940002,12.909895763940002,12.909895763940002,12.909895763940002,0.0,14.471110404301248,5.068319040982934,14.471110404301248,14.471110404301248,14.471110404301248,9.402791363318311,14.471110404301246,264.84647915112515,18.240170566137138,0.1590407999999999,58.950359546255996,266.4415153304078,140.00302302041334,325.8035820285038,325.8035820285038,26.697426477710728,262.35622074201353,60.95710287737862,77.41560067775232,77.54915646102678,77.54915646102678,77.54915646102678,5.394380486806315,0.100870466426231,5.4308582077279155,5.4308582077279155,5.4308582077279155,5.293510020380085,5.394380486806316,254.148685736,254.148685736,254.148685736,282.58282203732585,12190.785609603572,1419.0641558855073,985.742748678234,14394.719985184607,1464.466263652442,1901.1931185340088,502.6727995223085,14797.253228395364,15060.076448395364,3477.292929853435,11976.0045884913,7438.705508425373,5074.251299774922,4864.6197137094405
2008.0,1402.485711459834,53.462639904,28.322196667199997,3200.3304532401644,1320.8279120520758,331.4115895988801,36.49007974595317,4563.423605533644,4563.423605533644,1018.9761772208,1403.85040672368,3333.502716732721,184.790362,48.28039999999999,2277.0652958540727,893.5631878871062,26.042077444,64.760690338,614.3346056383593,305.0998845564654,38.718612894,38.718612894,733.2062104125351,2294.035954652001,57.723931086,2310.63358617272,4.651550714,1625.8058985222256,325.2272586547808,4174.421476438278,368.0706175393761,562.5301961019787,87.16058060054856,4523.591385604929,4523.591385604929,668.83108776,1557.8573927395548,2810.624906482155,1.2688502227954526,553.1522856249095,17463.844749064603,559.5725026118841,2426.837792104653,20865.050742837448,1566.819116454941,269.7412397508477,17851.339603636912,18374.78840363691,3263.3986283955737,16777.522903360674,7430.352895280667,6812.313495480876,10767.734170570047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.340718995514104,4.59039798946075,13.340718995514104,13.340718995514104,13.340718995514104,8.750321006053355,13.340718995514106,230.7044105418543,14.976818530975134,2.3973745238400004,44.174817216288005,236.9413441179045,139.18793126715732,281.14179916964855,281.14179916964855,20.42676774631226,230.15966919953428,50.437388627794235,55.568151655089586,83.2757930968184,83.2757930968184,83.2757930968184,3.2444861662287354,0.0946563387263999,3.2444861662287354,3.2444861662287354,3.2444861662287354,3.1498298275023355,3.2444861662287354,207.26111933300004,207.26111933300004,207.26111933300004,324.85654281245473,13601.042040342116,1544.9698906589915,1258.5444463537665,16336.288582031371,1572.5480352748796,2265.041071034406,545.3761249054144,16357.95551984542,16637.39591984542,3575.5516195605906,13189.197861795012,8300.714032202643,5809.185514913157,5445.355637876909
2007.0,1429.5868228790089,53.462639904,21.909122,2886.1204677330993,1286.9366777944729,372.99259311744964,32.84742629624762,4698.836990038082,4698.836990038082,958.86927233344,1385.3245053548894,3456.4971561028256,189.20973,48.22879999999999,2224.1360492804847,843.995503719913,7.056637636,121.46673875400002,634.1423876444403,296.4132385616432,114.410101118,114.410101118,693.41284,2224.164482078353,62.65224012,2243.046061507555,4.384950714,1440.7770494485778,316.2095429352745,3923.534994028778,322.4029905536668,541.8425052077437,77.50172199896977,4255.197023432132,4255.197023432132,592.92497352,1452.317902526685,2736.918251984584,1.3408808636667622,511.2344915166651,16859.375821203277,537.5460011037337,2460.688433370026,20474.551741256084,1647.9176411683493,259.6493473922519,17954.0518354471,18130.3436354471,2936.509500079102,17088.462768256803,7727.71290497273,6728.271030644805,11377.388241329203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.840679533776449,3.037154572013652,9.840679533776449,9.840679533776449,9.840679533776449,6.803524961762794,9.840679533776443,206.94341680282957,9.553919153227778,0.04126464,25.33977408384,232.21839354762167,152.5641477421674,250.77600366382967,250.77600366382967,23.200729051098445,206.8607863002856,43.83258686100004,21.541990353791995,57.32549803657278,57.32549803657278,57.32549803657278,1.387316612905344,0.0376690283999999,1.387316612905344,1.387316612905344,1.387316612905344,1.387316612905344,1.424985641305344,168.4198673,168.4198673,168.4198673,303.84604575833254,13047.281333719717,1468.3381099126957,1251.4266799610134,15773.42311136121,1435.0630844817797,2339.0041577372517,520.1633474048627,16183.800902439809,16291.662302439803,3265.418770352038,13131.502472886254,8435.508109503362,5701.786441829958,5715.961942596061
2006.0,1401.6000205027028,54.241433904000004,30.90733,3280.2316464655532,1651.8488527122747,365.91109600000004,33.43885372685483,4779.291984485813,4779.291984485813,1004.7402742664001,1424.8928041703998,3565.690119488255,196.701746,52.74379999999999,2155.8141881861006,809.0947952342904,0.7765347271428572,153.67402945857145,663.6399288625322,298.6493250644967,152.89749473142857,152.89749473142857,695.114436,2225.4613488888226,61.66355781382857,2161.4465570369457,4.868388791999999,1471.1100468622965,309.78483342791674,3608.3780139802434,431.8837969256715,525.9051291630683,86.56671936,3968.847146511311,3968.847146511311,632.0842572,1469.622887030882,2411.1703802890142,1.8486672398968187,538.4298802781437,17123.326013561185,575.1287426231283,2643.494560012273,21543.193202273553,1700.2249375117651,275.648048009309,17922.977519520628,18584.868719520626,2926.5387299184913,16680.420436372646,7797.713243444246,6657.7188109015515,10856.601003569587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.754279003702841,1.842351943208191,6.754279003702841,6.754279003702841,6.754279003702841,4.911927060494649,6.754279003702839,189.48650626290393,5.973956974629481,0.0,1.8800169984,219.10504659651036,163.91161066768402,221.10146967334236,221.10146967334236,16.776758595214403,189.32438658584786,31.614963410438442,2.6620603483199994,62.28747609605136,62.28747609605136,62.28747609605136,0.617472141289344,0.03288276,0.617472141289344,0.617472141289344,0.617472141289344,0.617472141289344,0.650354901289344,139.4955432,139.4955432,139.4955432,321.9587401390719,13102.95150948824,1441.413908603609,1341.5124797332794,16195.885484806768,1686.0680403193626,2386.5246854491675,539.7594952925785,15903.135633360347,16250.787233360345,3315.144353089444,12944.46987668207,8186.1505829795315,5588.656835487721,5437.67961816501
2005.0,1500.7762847304662,54.376105904,38.4060664,3812.2438355172094,1689.092483223102,424.12961284384005,31.82903093168097,5345.769231429006,5345.769231429006,1038.0177181136,1516.52343686144,4038.1370517588593,190.787696,55.326429608084815,2073.379515167959,732.4962036875406,0.10836,175.90526,655.3867731741965,276.30336883204006,175.7969,175.7969,645.9974021999999,2094.272208669822,59.590776,2083.5641399999995,5.0654,1369.0082614653556,283.41192012548544,3015.7268712120003,487.5285633646532,476.6770820280384,90.376377504822,3503.255434576653,3503.255434576653,606.79657896,1369.0889960569173,2043.870795606476,2.203414943393523,561.6547151377112,17066.41705054391,630.3240362132533,3062.5232917740036,22334.732494967713,1955.35468223324,288.04678975913964,18268.796075668353,19091.779675668353,2999.9529034915618,16392.897679561924,8365.336509163646,6659.355566201699,10152.135317509294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238027857524815,0.8865098401638225,4.238027857524815,4.238027857524815,4.238027857524815,3.351518017360993,4.238027857524816,185.98836399400213,3.1429174848,0.0,0.127920384,215.77858055757133,163.379765155,215.78050434947525,215.78050434947525,15.94892253945016,183.56978048955415,29.792140355473137,1.0981753103040002,54.28836,54.28836,54.28836,0.4608336131999999,0.0,0.4608336131999999,0.4608336131999999,0.4608336131999999,0.4608336131999999,0.4608336131999999,95.62426,95.62426,95.62426,336.1537871769404,12966.20266973523,1362.287622196617,1553.6030390870017,16317.80921683846,1702.4648670045003,2485.185767895775,526.6176566822724,15856.726973945531,16317.749773945534,3291.540566132592,12606.340404898703,8334.9904924232,5508.6357711008495,5084.434649008345
2004.0,1331.0391321693162,53.893803199999994,37.727199999999996,3713.992513660667,1811.7597197604737,388.248408,49.10165574539073,4763.409040838044,4763.409040838044,994.6780992,1436.8203104000002,3588.9468711733375,182.516,52.288,1996.3631439912149,655.2412761097673,0.0,135.36399999999998,639.2505382902328,274.12285600878494,135.36399999999998,135.36399999999998,631.756,1982.8788144,63.812,2088.424,4.343,1348.5233841024,282.043170275242,2965.352911488,690.066060156,469.9917024127577,53.16012768,3652.9976872224,3652.9976872224,601.13162208,1353.1664947679997,2251.31417544,0.0,523.4064,15971.044289318213,608.3946871335474,2505.1524,20366.640532312118,1915.0883883300862,245.40348,17392.187107568214,17838.553907568214,2782.9455837649575,15413.716441385699,7555.974119999999,5964.4384,9479.596494863867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2960563925760797,0.2891085257610921,2.2960563925760797,2.2960563925760797,2.2960563925760797,2.006947866814987,2.2960563925760797,146.26424248301444,2.41188,0.0,0.0,171.05168248301442,128.80872,171.05168248301442,171.05168248301442,15.01976248301442,146.2403624830144,24.78744,0.0,54.17999999999999,54.17999999999999,54.17999999999999,0.28656,0.0,0.28656,0.28656,0.28656,0.28656,0.28656,56.33,56.33,56.33,313.9912,12159.966097712972,1271.129680077544,1274.4698,15159.254434474393,1880.0902189118276,2389.7193588680334,474.5355515614803,15150.304060301118,15388.678460301118,3139.012733912308,11910.13666393644,7912.374111026667,5161.901199999999,4744.141247431933
2003.0,1380.1609113500801,55.88476936000001,37.29036016,3355.721314250081,2111.644,350.80969783679996,49.476,5098.92089465008,5098.92089465008,1017.6902948000001,1424.3847619967999,3944.2731252000003,247.194,52.03,1931.388,643.3525877411461,0.8599999999999999,101.136,684.3154122588539,273.91,100.276,100.276,599.0759999999999,1980.752,63.812,2078.362,1.978,1254.8801175530396,279.4866195186016,3139.7891037876,544.79838619536,461.4380449613983,48.52907928,3659.36352635304,3659.49276491304,538.9463349600001,1279.87099944,2356.08356808,0.0,546.1632,15010.130797899996,662.5511953520863,3269.3127745500005,20322.623667050004,1935.7554435144148,248.45352,16213.938939799998,16619.499939799996,2732.1166806362244,15061.127237672037,7789.457479999998,6457.2786,9092.831145771775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2566070793219497,0.169628262880546,1.2566070793219497,1.2566070793219497,1.2566070793219497,1.0869788164414034,1.2566070793219497,125.82891997066064,2.43576,0.0,0.0,144.33591997066065,108.057,144.33591997066065,144.33591997066065,15.336159970660644,125.82891997066064,18.506999999999998,0.0,51.428,51.428,51.428,0.21492,0.0,0.21492,0.21492,0.21492,0.21492,0.21492,39.044,39.044,39.044,325.11159999999995,11522.41091922806,1284.6625778786713,1657.191567355,15096.82409443764,1836.8998332453425,2397.0930278958594,471.40383928,14652.348890628062,14868.955129188062,3029.5638814652143,11630.679446324402,8305.26787068,5430.5983,4548.393572885888
2002.0,1209.735923083696,6.202,36.855124,3616.6714783199996,1211.9119999999998,244.285236,28.644,5268.287883919999,5268.287883919999,1084.5521728,1335.0394087999998,4294.948579086304,241.878,52.03,1871.188,579.7527469773547,5.332,48.59,672.493253022645,278.21,43.258,43.258,565.794,1872.048,60.63,2054.97,1.978,1570.10737549248,274.63287253915,3007.22172465792,678.9085937145601,449.25384178084994,47.2797732,3333.86908333248,3686.13031837248,475.53328152,1199.41999584,2068.74316968,0.0,544.0944,15079.540077799998,697.8252117492627,3154.8799999999997,20888.406176050004,2000.2384329579563,247.13852,16823.815576049998,17187.144176049995,2578.1201127001164,14879.080984304359,8340.099359999998,6503.2462000000005,8995.037072665913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4431064156153351,0.05671941445843,0.4431064156153351,0.4431064156153351,0.4431064156153351,0.3863870011569051,0.4431064156153351,129.56620449771884,0.0,0.0,0.0,148.93288449771887,113.28672,148.93288449771887,148.93288449771887,16.279484497718855,129.56620449771884,19.366680000000002,0.0,78.43199999999999,78.43199999999999,78.43199999999999,0.1671599999999999,0.0,0.1671599999999999,0.1671599999999999,0.1671599999999999,0.1671599999999999,0.1671599999999999,33.367999999999995,33.367999999999995,33.367999999999995,324.07719999999995,11760.91334684766,1206.4559448055943,1604.7345620000003,15356.68905184292,1546.207744627894,2357.2956492824733,463.3810332,14684.521964230811,15263.250999270813,2889.4964557689336,11308.704663305512,8466.26381922315,5427.532099999999,4499.4965363329575
2001.0,1345.28803360089,8.86,28.86518600090442,3783.6223115683833,1765.076,258.44543406240496,21.948,5480.091554496891,5480.091554496891,1102.9314656816,1370.236899744005,4392.882233746002,238.334,52.03,1799.8939999999998,518.6904041743401,24.768,3.268,656.49959582566,273.824,-21.5,-21.5,578.608,1808.064,50.998,2066.236,2.236,1688.96527895568,288.0574411986497,2931.07470974208,659.9590760135999,466.8896070413502,46.82743824,3138.7849847956795,3591.03378575568,481.77981192,1236.72686016,1855.24106856,0.0,542.0256,14462.730838000001,728.7851783529532,2885.8197999999993,20705.86395085,2168.5749986409173,222.58304,17012.644150850003,17182.12615085,2521.3832551727437,14803.899420690675,9379.16356,6926.3679999999995,8768.857363765046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,129.71038614241465,0.0,0.0,0.0,153.70978614241466,113.28672,153.70978614241466,153.70978614241466,16.423666142414675,129.71038614241465,23.9994,0.0,51.25599999999999,51.25599999999999,51.25599999999999,0.1193999999999999,0.0,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,28.724,28.724,28.724,323.04279999999994,11539.95726089854,1175.6181945494664,1484.635493000452,15198.821840951274,1776.3540221560145,2450.1861392186715,442.91695824,14597.50978361154,15151.71058457154,2889.0882384895867,11261.736566519754,8816.261365433002,5648.587,4386.664681882523
2000.0,1398.5056033284482,7.974,29.698650441049033,3393.8808943243357,1930.562,225.27607690399088,10.044,5230.922371659889,5230.922371659889,1169.7383152000002,1402.988392103991,4096.020259331442,242.764,49.02,1737.372,480.74,6.106,14.534,664.5219999999999,284.91799999999995,8.427999999999999,8.427999999999999,548.25,1744.7679999999998,48.246,1968.282,2.236,1586.49316633896,293.28537216,2482.66448787192,960.25443382704,471.00993192,28.13092656,3059.42503465896,3442.91892169896,438.6572124,1202.9525164800002,1828.2948288,0.0,535.8192,13931.463953949999,748.765037920938,2770.2644000000005,19114.257946750004,2261.9139954500424,184.47263999999998,15770.01344495,16219.39344495,2272.6544158770794,14094.162402472079,8821.65836,6750.221600000001,8201.979637259266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04776,0.04776,0.04776,0.04776,0.04776,0.0,0.04776,117.48259201685433,0.0,0.0,0.0,141.07603201685433,100.296,141.07603201685433,141.07603201685433,17.186592016854313,117.4825920168543,23.59344,0.0,72.842,72.842,72.842,0.1193999999999999,0.0,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,0.1193999999999999,20.984,20.984,20.984,316.9296,11164.615696995035,1152.442651120469,1408.6125252205245,13811.908908409088,2160.604625843894,2479.422968097017,410.30724656,13803.390134980758,14469.690022020755,2725.409569955394,10813.94566578489,8358.97357846572,5464.7748,4103.225818629633
